user_param_id,qid
36944,caa7b-72aba
36945,6b65f-e9b3d
36946,fb0e5-34ec0
36947,4dba4-35d46
36948,8920c-cb9af
36949,d0c6f-88512
36950,f7cfe-7a7c2
36951,3aa12-b7764
36952,a4df3-76eaf
36953,c96d9-eef21
36954,5c040-fc223
36955,343f3-e1110
36956,ec092-0c052
36957,5b4f0-4513f
36958,8cf50-09abe
36959,94bb6-dd620
36960,d6a1b-f3552
36961,c2b88-2a5e4
36962,a96d4-b68f1
36963,eff5c-c8bec
36964,8ebc0-c81d8
36965,48f8d-c45c2
36966,83390-d10f1
36967,0a66f-dd7fa
36968,18451-cebdb
36969,6adfd-63490
36970,05ef2-590b3
36971,ece3e-94eeb
36972,b17ee-419d1
36973,1f138-3c694
36974,d8edc-77ddb
36975,30d92-34bd2
36976,1f554-9f193
36977,edef9-00983
36978,89c18-0f320
36979,a5c85-8278e
36980,c7f35-9b455
36981,03abe-33c8f
36982,9007c-c64ed
36983,a0d6a-9b599
36984,0fb09-abc77
36985,428b5-1c501
36986,61ddf-2e395
36987,bbc57-b34d3
36988,89b47-c2ab2
36989,cbf85-04208
36990,1358e-37c35
36991,95a9c-5ede1
36992,e70d7-c6b2e
36993,8c6b1-fe664
36994,d9fe1-32cf0
36995,4a669-d8510
36996,93ce0-93de4
36997,08109-3841f
36998,54139-9f0de
36999,fc701-061e2
37000,88a04-a59ee
37001,f5412-00ad1
37002,ac797-2b388
37003,f2d9b-d60c5
37004,e2bb4-8c8c6
37005,de69a-c2b4b
37006,e526e-36557
37007,49fc4-d18cd
37008,80d8f-af5d7
37009,3b35b-3eee7
37010,953bc-238be
37011,f9924-4bc5d
37012,702c3-58c1f
37013,c51c0-f3d3b
37014,db8e3-a8251
37015,e39a5-9d56f
37016,56edd-82ae4
37017,f73fa-1eda6
37018,c59d5-b2089
37019,585e9-3e058
37020,e12b9-a4939
37021,211da-e361f
37022,69c00-d220e
37023,2dd5d-e4c82
37024,29054-da8e0
37025,4c922-3cf07
37026,bd246-4e506
37027,723c0-6f347
37028,173dd-b42e3
37029,a586f-cbabb
37030,c9688-334ae
37031,47018-0dfc8
37032,fbe89-ee74f
37033,6be90-4515c
37034,80676-7f08b
37035,ef666-a3a69
37036,975e0-2c623
37037,82973-1a115
37038,4beda-ad569
37039,ad711-85814
37040,8854b-885d7
37041,59029-48195
37042,d3298-d1cce
37043,97953-34569
37044,33870-f9184
37045,29529-1b42b
37046,7c7a8-b97d5
37047,37936-8fee5
37048,6b45d-82d1c
37049,c4554-b612e
37050,a24c9-e70c7
37051,6b559-d7cc7
37052,ae44e-6d1e0
37053,7f2b1-1fed4
37054,8f02a-e9306
37055,5aaaa-8d7c0
37056,828d3-388ad
37057,ad637-4d9fc
37058,1b936-8c470
37059,ecad7-45c5b
37060,4628b-86e09
37061,6d3f0-74ccb
37062,3e61e-efb9e
37063,5308b-fcba8
37064,d1393-358a2
37065,dab83-16343
37066,0cc5f-acbb2
37067,91239-cf36a
37068,f57ce-e945c
37069,76d5c-8ae77
37070,84910-1bd50
37071,55676-fd06e
37072,2c7b9-052e4
37073,eea7a-1bd67
37074,36754-22693
37075,e2a46-9ade7
37076,a558c-295ec
37077,61a87-3f9d0
37078,fd3b0-20ee9
37079,6dab3-a8c94
37080,5a068-6025b
37081,c6b19-7e1b3
37082,0d89f-a3942
37083,09251-7ab3c
37084,cb265-0e52c
37085,bc480-eb6a3
37086,aa676-b9e3d
37087,7300a-1fbc8
37088,2bef1-f481c
37089,b818d-f57ab
37090,d7662-0fb17
37091,aa270-55d7c
37092,9724d-0f76e
37093,acac4-55530
37094,6489b-1b47a
37095,cf3d3-7404d
37096,fadd1-ee9fd
37097,c3f0e-3b79f
37098,c3db6-c5b39
37099,d9fe4-c3270
37100,09e1a-21af5
37101,8083e-cf89a
37102,27f12-e8041
37103,8f65a-7f7bf
37104,baead-91f7c
37105,a538c-337d9
37106,c8824-92c26
37107,32504-96657
37108,0bf7e-f5f18
37109,72f3a-5ba8d
37110,daa34-7f733
37111,572c6-556b8
37112,d9f49-37f8b
37113,ea9b5-97697
37114,c0c6c-b590c
37115,ed8a8-50e36
37116,f9ecd-ab6ff
37117,7e13b-5fa47
37118,d3ade-711f3
37119,72324-1cd57
37120,3da4c-9f7da
37121,2cd76-9e635
37122,f6c97-dde85
37123,81cba-8e5bc
37124,01492-43d29
37125,be696-42d10
37126,98b23-bd1b4
37127,c5518-0ae43
37128,f7f6f-2fd3f
37129,6e128-b84c5
37130,dab31-68da7
37131,83ba5-5c12b
37132,a21c8-21d16
37133,3e8e1-361b0
37134,7fa25-02b56
37135,6b1b3-4932f
37136,ef08e-e49fc
37137,235c0-03067
37138,26690-b7b01
37139,5b79c-fe824
37140,0528d-6062d
37141,795b8-dd7dd
37142,64d7e-b6017
37143,7048c-36249
37144,cee7f-45316
37145,ddb46-498e2
37146,d4184-a6dfe
37147,5b49e-c9f66
37148,03c76-df8ba
37149,4d037-715ff
37150,f05e7-95756
37151,c9818-fee85
37152,11d74-c5b2a
37153,38f95-5619c
37154,23b85-58707
37155,4bfd9-c88b2
37156,084eb-5c4f3
37157,67023-4613e
37158,7c476-657a9
37159,cff86-361d0
37160,4b8a6-7e230
37161,f3d8d-7ac37
37162,53768-57b42
37163,3601d-577e7
37164,dd3f8-83409
37165,f43a2-85d75
37166,214d8-1fcde
37167,8bb4b-6d901
37168,eb014-80d98
37169,ce5c1-2bedc
37170,12d62-063b4
37171,f0946-20972
37172,b5be3-3a9d0
37173,3ab5a-69b64
37174,dc15d-a9f16
37175,41ffa-24bda
37176,2fd59-cff43
37177,4b0ab-fce44
37178,83fdb-06e41
37179,d15c0-18088
37180,42230-57f7c
37181,a5fe7-f720a
37182,5f6b2-31083
37183,eee38-8b23f
37184,98195-0712e
37185,6e77a-f5716
37186,734a1-2d3ae
37187,06592-9cb6e
37188,43113-b3a1c
37189,7816d-175db
37190,90a96-08d35
37191,f4843-5c40e
37192,9c986-2bf11
37193,a8c00-67921
37194,b9a1b-9788b
37195,85a2f-55c0f
37196,883a5-59853
37197,a3745-fcd08
37198,7811f-0a382
37199,2272e-3507a
37200,e3d84-8fef8
37201,65a09-385f9
37202,1b0b3-55385
37203,00534-2b694
37204,37cbf-c6b40
37205,1c10c-c6bdc
37206,e7772-dd7f5
37207,9c37e-dd3a1
37208,d2fe1-04942
37209,c34a5-07584
37210,e9d39-5a82c
37211,bcbca-8d963
37212,4b301-09ded
37213,e61ff-544bc
37214,6ecc2-12ead
37215,020ea-7a783
37216,0bb77-f7770
37217,d7acd-c6e3e
37218,d2e28-5e447
37219,e359d-9a958
37220,b770b-282cf
37221,07b34-b18c9
37222,501c5-cb3a4
37223,59300-65153
37224,50a0e-dd8bf
37225,db6c2-5e4f5
37226,dcc99-84c76
37227,3013b-e8b5e
37228,3b239-2a22b
37229,a6ce4-1ffe8
37230,c7cfb-45f83
37231,e47ff-7e179
37232,13bdc-a0493
37233,860e8-11763
37234,2f1c9-0f63a
37235,e7fe4-73384
37236,ed16f-3ec2d
37237,1f458-27648
37238,7668b-3ef65
37239,f7e1f-5670a
37240,1bbda-bd492
37241,090ab-badf9
37242,d88d3-a81b9
37243,27e8a-28be4
37244,8d7d8-c5fd6
37245,9a7c6-6ead3
37246,b8564-aea5d
37247,1ed19-70575
37248,4d4df-c74b0
37249,ef19d-cbbf0
37250,8f5e7-5ce7f
37251,62ebe-3910e
37252,5d2fb-53ccc
37253,a332d-c3201
37254,753f0-6a38e
37255,d870a-5cf71
37256,dc67f-02701
37257,42a53-d45d9
37258,da40a-41143
37259,bdc07-0a903
37260,3c1d6-de179
37261,ef75b-26154
37262,67eb7-c42a1
37263,061db-1bf24
37264,b3da8-700ed
37265,1f61f-77c2a
37266,abe4f-60301
37267,78a48-67c4c
37268,fa35d-5d085
37269,725e7-4dfe4
37270,ef2df-18120
37271,c8aae-805e7
37272,00859-e9cce
37273,23e25-79cee
37274,20185-c3047
37275,5c34a-bb4c6
37276,84dd1-350bd
37277,27aeb-87ae1
37278,65b05-ad8dd
37279,3ad3f-62b48
37280,3e058-c3731
37281,d3a1c-e370a
37282,9a75b-7e638
37283,72801-3ac83
37284,503cf-aebe9
37285,5b842-565ef
37286,e4078-0d55c
37287,e45fb-3d023
37288,c2e9a-47669
37289,0a3bb-c43c7
37290,ad65b-d4c2a
37291,1f12a-8bf37
37292,3e517-8d1c5
37293,8cc61-f3413
37294,b9779-58ff5
37295,85705-856e1
37296,2c852-c6299
37297,a0fd3-01e47
37298,e820b-d2fb3
37299,7b1ed-b46e5
37300,ba882-1daf8
37301,91b32-97fdb
37302,bca53-eef76
37303,f2812-ae33d
37304,2059a-c4986
37305,de939-76647
37306,43134-de782
37307,b4220-0d73d
37308,401cc-e1bd9
37309,e789d-59c8f
37310,afb70-24aed
37311,c331c-60e4d
37312,a029f-eb2af
37313,3e051-632f9
37314,247d3-9cc66
37315,717d8-09b89
37316,f7d17-c18b8
37317,018dd-46a4d
37318,ba51d-139a2
37319,76e4d-4da54
37320,81020-7c8f9
37321,b5cc8-0d95f
37322,65736-ce81b
37323,52476-ddace
37324,921b5-16aeb
37325,8bb97-9d2de
37326,fe457-57e10
37327,58f58-ca0b9
37328,f3e97-345b2
37329,2114e-8c679
37330,48aa1-b2518
37331,6139c-1f3be
37332,248dc-bb2b5
37333,5bf9f-7b568
37334,cb39a-894e8
37335,3a547-4f821
37336,24bc7-6100b
37337,53c15-5db6c
37338,72065-9439f
37339,fe657-a4a08
37340,da3b7-dafc0
37341,8d7bb-209c5
37342,c3850-0c3c3
37343,29cdc-a1e38
37344,83df4-8a744
37345,73530-81a22
37346,1bad0-73db4
37347,87668-2a60f
37348,ef799-a993d
37349,17fdf-974e4
37350,e7e39-04f3c
37351,f5f4d-eff7c
37352,3b5ac-09b7a
37353,f74b0-7e067
37354,43836-b65e9
37355,17044-2440b
37356,8167e-91b18
37357,42ac9-47d73
37358,16b8e-7f07c
37359,4d20d-ce021
37360,ed62b-a45b3
37361,47865-f0660
37362,dc259-17d8c
37363,2c097-db233
37364,5aae6-c75ec
37365,d0ba5-93287
37366,f7cc2-3216a
37367,62b35-7decd
37368,df2dd-beb4b
37369,55db3-74ff2
37370,53a0d-88a04
37371,1696c-d66f7
37372,da5f1-10963
37373,6ab3d-7ccef
37374,5da02-b6532
37375,5c150-7476e
37376,fd148-32b3b
37377,bac3f-52f80
37378,714bd-3cf7e
37379,e78be-68fe2
37380,6e9c9-b4379
37381,2e776-0d640
37382,9a559-1be95
37383,c8c7d-e25e2
37384,8eabb-1e6e2
37385,d7c6b-9db78
37386,f8d8a-9393d
37387,1dbd8-70cf8
37388,554cc-5bf2b
37389,96144-d134e
37390,96145-0de17
37391,1c329-0e54b
37392,6920a-c7484
37393,57b66-016c2
37394,70ec6-cd232
37395,e76bc-559d8
37396,e666f-c6602
37397,8baad-b0688
37398,305e7-b5f95
37399,f8ea4-5d7bd
37400,29822-b4f5f
37401,6bf41-82fed
37402,7898c-9b9cd
37403,3ba48-b22a5
37404,95599-4e6a8
37405,59eff-11c94
37406,ee74a-c6e64
37407,899c8-98eca
37408,faf4c-1da14
37409,3b742-17ed3
37410,120cf-91617
37411,b6a14-a07df
37412,64d32-49336
37413,02f35-9fe51
37414,a2c41-623a6
37415,c766d-0375c
37416,55dda-d81ca
37417,e074f-b3ddc
37418,7bf89-d3b2a
37419,ca540-3ca88
37420,95e80-1adc0
37421,b6ae3-794bd
37422,72a0f-0bcc3
37423,6bba5-ee323
37424,e5a57-5ae17
37425,aadf0-bd488
37426,ee936-cfce3
37427,ca267-a63bb
37428,90712-8b36a
37429,90346-39f53
37430,6a1a6-62088
37431,9df45-f5f8d
37432,765c5-3bae5
37433,06050-07bbe
37434,0a060-282b9
37435,b3b29-2a6bc
37436,b0da6-7809d
37437,58e1f-dd7ad
37438,7b6ed-bd922
37439,7bbb0-42e07
37440,4bfa6-44b80
37441,d5521-fc1a9
37442,76df3-4b78c
37443,41588-5f355
37444,cf084-4530b
37445,b3c9b-ae2a6
37446,a403d-bded7
37447,ce943-40d7b
37448,99f4f-08c17
37449,2f4c5-d3f6c
37450,fd7e6-7a15b
37451,c5a89-f34ae
37452,5ce73-24cfb
37453,4f1c1-a3b8e
37454,886c3-1ecd7
37455,28d36-9e799
37456,6b880-b7a44
37457,fdf14-82bf4
37458,dc856-9a449
37459,f6ec4-5d5f1
37460,163f2-a8ff8
37461,90931-3c14c
37462,d4a7d-b451d
37463,f3703-662af
37464,76a94-dc7a2
37465,14ef3-bf518
37466,c9470-5976c
37467,cab7a-f7464
37468,b127f-3e1a1
37469,e4097-a0159
37470,a237b-eda95
37471,8b52d-cfe5c
37472,e9c50-d9afe
37473,8aafd-eedef
37474,b0d1d-7380d
37475,00bc9-f13a9
37476,9e72e-a0850
37477,d1ed1-55f82
37478,faeee-86247
37479,85b1d-c4c46
37480,f2bf2-5456c
37481,1cb97-d5049
37482,edf2f-644eb
37483,58266-53e0b
37484,0dffa-c3af4
37485,a41d5-bd1ea
37486,5762b-4a2fe
37487,817f2-f11be
37488,8e341-795ac
37489,debec-6b15f
37490,0f3c0-a0645
37491,3c749-e1348
37492,713b2-52196
37493,6a4ed-d91b5
37494,2dff4-0e746
37495,1ad1d-3de4b
37496,5a4a3-3e211
37497,1b490-bac36
37498,3e0cc-e430c
37499,4a51e-3d7c8
37500,b5ff3-677c6
37501,735b7-fb881
37502,5d65b-c9c0d
37503,edd54-4c74d
37504,ad283-a069d
37505,9facd-73187
37506,c7957-4a461
37507,0ef3d-0d615
37508,212ef-18022
37509,c27a0-a2fd4
37510,c85c5-481e0
37511,3a2d5-e8cd1
37512,c56ea-31b2a
37513,1a13e-20aee
37514,047e7-7e197
37515,bd88a-e7da9
37516,08b73-0e522
37517,ef8d0-1a453
37518,a74fc-e4c82
37519,23957-87f63
37520,d9144-aef3a
37521,a46b6-3b31b
37522,a4d88-eb07e
37523,5ab44-0d77e
37524,4aab9-5fb5c
37525,4e59e-76442
37526,d0fda-466a6
37527,b0a2a-8334d
37528,122e2-3afed
37529,c6e1c-330e3
37530,ae8cf-ccaab
37531,e870a-60b88
37532,0e64f-bd5e7
37533,43bae-0c02e
37534,9eb5f-5ab5e
37535,d0fa0-9a28f
37536,0fbe1-7e108
37537,8c63c-7a7f5
37538,a155a-2dac7
37539,ab3a0-bb144
37540,7fca6-7bfd3
37541,3fd73-7cb94
37542,d8c43-88d25
37543,5dc17-90eb6
37544,35208-391e7
37545,22686-fd18e
37546,c19b0-8a277
37547,b0fd4-829eb
37548,c165a-169eb
37549,fe774-88fef
37550,fa2b6-380a3
37551,d269c-9e0db
37552,e9e27-dda81
37553,81b05-5695b
37554,94bf9-af3fa
37555,e0c43-1bf45
37556,59a76-70337
37557,0db2f-9f188
37558,0519f-38b70
37559,6748a-d87fb
37560,00f57-50bff
37561,2fbc1-654d9
37562,21943-8f95c
37563,513fd-a53e5
37564,ffcc7-1606a
37565,23593-c954e
37566,e1ee9-650db
37567,0d773-8ebde
37568,c93b7-fe8e2
37569,c4032-51791
37570,0a92a-faad3
37571,a35a0-a87d2
37572,935c9-a2ea1
37573,b8d43-b1fb7
37574,94832-c3832
37575,2d314-1769b
37576,c21ac-7b7fb
37577,60b4f-76e45
37578,b5a2f-7f5e7
37579,2b1bf-cc21e
37580,9df31-fe28b
37581,5fe47-59d95
37582,905ac-2e5c6
37583,0e9b9-3c43b
37584,f8982-03281
37585,6d832-2f3bd
37586,870e8-04bd4
37587,8336f-ac8a2
37588,34c18-826f4
37589,ba13b-525d2
37590,1ed7e-f046f
37591,d7fcd-e6357
37592,d3713-f014a
37593,3e666-67731
37594,ad154-54b20
37595,a949b-167b9
37596,c1a32-f868d
37597,10820-ec1bb
37598,519fb-394c9
37599,da10b-f5379
37600,3c1c3-24b63
37601,550d0-2900e
37602,bd99b-f9779
37603,8a953-cb63f
37604,314fd-e0539
37605,288f7-e85c5
37606,42987-cbf08
37607,467b5-14822
37608,e815d-d9c55
37609,5d16e-807eb
37610,6f99a-61898
37611,acc1b-d29ca
37612,16618-c81a1
37613,d0546-6ebdf
37614,2988e-e6d4c
37615,b48b5-d79f2
37616,27e18-27064
37617,ed3b6-d053a
37618,3c837-1e61a
37619,7340f-170ac
37620,6804e-a1030
37621,82c60-26f72
37622,90d54-ffaab
37623,61c0a-b61e7
37624,f5ced-9deb8
37625,9e45e-c1b59
37626,8752a-178ef
37627,46f38-8333c
37628,88da7-be77b
37629,fa6d8-d0747
37630,9b167-62836
37631,8e97e-7c794
37632,4ff81-be2a7
37633,b99c6-3430a
37634,d9d56-41550
37635,d6ad2-e0dd6
37636,dd07f-e828c
37637,d7984-2ee16
37638,9cf29-7b966
37639,50fd0-664d8
37640,bbae2-a3d3b
37641,293e6-a5667
37642,6c1d4-aea60
37643,70f84-9e432
37644,2956e-daba4
37645,ff71a-ae55a
37646,a074a-3df04
37647,9233b-7a9cb
37648,94e90-c8b1e
37649,e2db5-8312b
37650,a8fe6-3d867
37651,a634c-d80a2
37652,d7eee-227fb
37653,320df-9c6b9
37654,52357-b70e9
37655,f3f01-08634
37656,b90d3-e62a6
37657,dc10f-ac510
37658,fd66e-45d22
37659,dc23c-2c840
37660,34168-ace95
37661,643ff-672e0
37662,ee04b-4e392
37663,7b3ac-76412
37664,f9fc0-b2e91
37665,d5146-9bb77
37666,28b71-039d2
37667,5078d-a3ec9
37668,94749-9cf43
37669,7f10a-ddb2d
37670,d29c6-fe72f
37671,f949c-1bfd5
37672,53310-6ca83
37673,07f7e-d6486
37674,6a79c-c7dc9
37675,5cd57-e8110
37676,4f6e9-76d70
37677,364fb-63eeb
37678,3aac8-c2c41
37679,ed828-0514a
37680,9519f-4318e
37681,78863-5b516
37682,dd2e0-d7ec2
37683,05902-6a574
37684,53a1e-1f083
37685,a3d4d-24989
37686,cea88-e6ed1
37687,ab6d8-aee66
37688,6a9f0-fc053
37689,71675-bc061
37690,d778a-454be
37691,4251c-dcb3c
37692,e0b3f-26216
37693,da203-4e2d9
37694,47dba-f4a49
37695,2a2f4-9db6d
37696,9eb4a-d7457
37697,11035-987b7
37698,73d02-762e0
37699,3ffc8-4fd5c
37700,1ca01-f4e95
37701,26be5-719f4
37702,11b90-a6be3
37703,164df-b81ba
37704,85b13-23624
37705,80bb5-bb83a
37706,e2220-adc5f
37707,7c45b-43665
37708,c6be7-cccca
37709,da2ca-2895c
37710,6429f-3a5ea
37711,87808-e8f20
37712,dd612-180f6
37713,1aacb-089f7
37714,3348b-e4add
37715,b85c2-07b09
37716,f4f1f-20f2d
37717,9b4b0-fafce
37718,43791-48728
37719,72d55-0be48
37720,44d4b-f34d5
37721,11ab0-1baa1
37722,30abd-72ac2
37723,46de0-32cb7
37724,13d43-4edee
37725,6d414-ee352
37726,03614-5d97a
37727,b3472-a3e1b
37728,a6abd-dc626
37729,afb66-eec65
37730,1d9e4-fe591
37731,88578-4b3f4
37732,02c7f-60011
37733,a7f61-18d03
37734,bf4e6-ba264
37735,8c4a0-5ae61
37736,47cff-7edea
37737,bae23-029dd
37738,20726-17280
37739,6a6c4-c8827
37740,b20bb-c484f
37741,2c740-3e869
37742,89a67-24085
37743,ce4cc-ebeab
37744,7b1e7-fc1e1
37745,6ffbb-13165
37746,6dbf8-4c0b6
37747,11aec-9c811
37748,d9abe-ef471
37749,9003a-bf0c2
37750,f9723-21e4d
37751,ccba2-50f6f
37752,f626a-0df53
37753,32e26-5f98d
37754,fa6b8-e9c14
37755,0fec2-37dc7
37756,18d34-00f5a
37757,17ca8-ea017
37758,945f4-bc2a4
37759,c2db8-0ace6
37760,760b8-0864d
37761,c3b1b-47e35
37762,49e1e-621b5
37763,4b576-0093a
37764,3d997-1fed9
37765,970ba-0bb07
37766,99b9c-91520
37767,3af13-444b6
37768,9bcd8-25e7d
37769,e011a-abd7d
37770,67330-7b66b
37771,4d1aa-c51a7
37772,96608-54772
37773,b649b-fb5c3
37774,394e2-ead52
37775,1f4b9-3b7af
37776,09375-a906e
37777,b44a0-9ac93
37778,22e85-f1a62
37779,cd8f7-6d2ef
37780,6af71-a97b9
37781,83dd3-1d00d
37782,80dfd-ffcb8
37783,55398-129bb
37784,9f2bd-d9483
37785,451ac-a3dc4
37786,f0944-09a7f
37787,92cc7-e1dbf
37788,faacc-f06f0
37789,1ddc7-a7418
37790,a5184-06f82
37791,0de9b-24e1b
37792,36792-4a970
37793,59f0f-8ac71
37794,17696-7151f
37795,22df0-afbb0
37796,9a849-fda6e
37797,6af50-2fe0d
37798,0c766-e9e05
37799,d60c4-351e4
37800,861fd-472e1
37801,8cdbf-2f80b
37802,80e3f-62e4f
37803,35801-8a3ee
37804,3506b-f47fe
37805,81631-be447
37806,1e90c-4a3c7
37807,ee446-612c0
37808,c37e1-9cca4
37809,2e3d0-2adba
37810,ad0f8-bb91d
37811,1e4a3-c4874
37812,c3ba1-9a999
37813,8aed9-6c90b
37814,81492-50bc3
37815,1f85b-efddf
37816,0ac88-33e41
37817,341e8-f6074
37818,1360e-74916
37819,19521-1f19b
37820,7e11d-a6fe2
37821,9f346-d8f00
37822,70cfa-596e2
37823,01111-22f59
37824,7764b-93f11
37825,782bf-707a3
37826,d938f-e32ae
37827,fa9e7-5cf49
37828,2244b-92fde
37829,20362-fac3a
37830,2bc41-96b13
37831,bedd4-7ab98
37832,4ad6e-6e6c3
37833,1bdb9-233ab
37834,a9700-4d433
37835,a8265-6cea6
37836,9693f-e9fe3
37837,3621d-e6eac
37838,5acf0-d500c
37839,ff772-652e1
37840,6eb7f-50b77
37841,7ce81-99b8a
37842,a2fbc-6748c
37843,cf7dc-5f3ea
37844,425fe-e3f2f
37845,865a5-1670c
37846,6ce67-c809b
37847,2ce5e-17af7
37848,a9144-f7ac0
37849,98d3b-1a258
37850,5ca4d-79ec4
37851,04d9e-d5e2d
37852,9d032-5af4f
37853,aee84-9af0d
37854,0c081-1884d
37855,ac542-c639e
37856,0b8f4-2b36f
37857,adc95-c70fe
37858,ac519-560cd
37859,864df-b8b68
37860,fcc81-4158c
37861,792f5-a3207
37862,87a48-ad505
37863,58398-5cbd0
37864,b2a18-27e28
37865,52aa1-8d484
37866,7e227-b2767
37867,f6059-58c29
37868,d9b86-9ac28
37869,b96a6-4bba9
37870,bbe39-1e81e
37871,53b1a-d26c2
37872,83491-2bdfa
37873,f290a-9dc69
37874,3ecd4-b3c15
37875,3d0ca-935f3
37876,4b1f0-11b73
37877,3698c-2871a
37878,682bc-7a9c0
37879,ac1dc-f6a92
37880,94384-c3815
37881,3eda3-3b141
37882,27e79-ec098
37883,179be-c0441
37884,936ff-c597d
37885,5fd0f-76c93
37886,0610d-f07b3
37887,faea9-42f08
37888,93bef-eabef
37889,54ffd-a13c7
37890,79417-80da3
37891,f35f3-702f9
37892,241cf-fa092
37893,c869d-8d2cf
37894,f66be-c05c9
37895,d4565-9d31c
37896,80c39-bb752
37897,a7381-6cba2
37898,9b6a9-8f649
37899,04073-fb8ab
37900,de751-0ca08
37901,4a371-bdb76
37902,f964d-5c2ba
37903,bf381-bb50d
37904,ed74a-cf08a
37905,52307-57baa
37906,aa6b5-882f9
37907,52040-cc240
37908,ebfdf-dbbcb
37909,80181-471dc
37910,bc5b2-7ad37
37911,72a86-7b019
37912,7ca3d-b16bd
37913,3450f-43a77
37914,6cb4f-5563f
37915,8a683-3e692
37916,13ac4-6f305
37917,ad2ad-7297c
37918,870e5-21fa2
37919,f9116-fc99a
37920,da8e4-fdf7f
37921,5a4e2-98471
37922,bc058-40a26
37923,c065e-85da3
37924,853f6-9cadd
37925,ecabd-554ac
37926,54b1b-87d90
37927,c7002-d25fd
37928,cca7b-fa959
37929,a8a5d-f3407
37930,dbc56-08b32
37931,00fa2-d42d4
37932,3aa60-e7669
37933,f0982-15e1d
37934,eda4d-40b7c
37935,7be28-f638e
37936,8b65b-8fc51
37937,f9096-72017
37938,c7034-b0093
37939,350f7-f6dc4
37940,2ecfe-9e123
37941,d7d44-501b7
37942,58da9-646de
37943,ebc5c-ae441
37944,0a119-b22ed
37945,b2c99-74846
37946,7018a-281a8
37947,e9fb6-74155
37948,2275d-a1e28
37949,00491-3c790
37950,7f6b5-a6080
37951,55534-569cb
37952,e9fd1-743a6
37953,bc5b1-01123
37954,11e81-fc9ac
37955,5cbe9-97b0f
37956,90bcb-740ae
37957,d43fc-f0d5e
37958,ab7d8-0f1c3
37959,7d80f-93aeb
37960,578f0-5be0c
37961,aa986-5a805
37962,aa2e2-a8e2f
37963,8f4f4-3fdfe
37964,84586-2598c
37965,c1363-31f6e
37966,2a936-827e5
37967,82289-c5511
37968,6c860-9203e
37969,da45b-b1c26
37970,49da4-01467
37971,7f33b-8a46e
37972,6f196-02443
37973,4e6d0-6cdb0
37974,daff2-c5f2b
37975,8a878-6a630
37976,41f60-fd9f9
37977,bae29-f181f
37978,92dba-02ff8
37979,7d7aa-eb5fa
37980,3bfe6-e9b2b
37981,3e5f3-389ab
37982,6c7ad-5521c
37983,c7edb-f70d6
37984,f7a70-50201
37985,e0041-fe870
37986,d2796-b21dc
37987,275f2-cb403
37988,20521-63781
37989,89883-ba3a5
37990,a3c36-acbd3
37991,6c36b-8f67b
37992,50c4e-f23f1
37993,c86f6-d136c
37994,a6b53-d986b
37995,b9694-8962b
37996,9d00b-c992d
37997,8ce7f-ef52d
37998,edb97-ccc53
37999,0ec88-4c9e4
38000,27bd0-b440e
38001,a99cb-8ab9a
38002,2913a-225d6
38003,165f7-d80ab
38004,57940-a9bb4
38005,2b72a-1a43b
38006,fe5da-a7dd9
38007,9618c-d9958
38008,a24de-9cb27
38009,47160-d0468
38010,88810-0b8d8
38011,1e364-73c88
38012,6112e-61108
38013,c53ab-5f72e
38014,76271-14ca3
38015,01713-70014
38016,692ae-531ed
38017,a2d32-288b1
38018,af5bf-e9d50
38019,99b23-249d4
38020,60d3a-4708f
38021,4dc20-4d0d3
38022,66786-4170e
38023,6a0a1-5561c
38024,df868-18c6f
38025,aa890-f43f6
38026,15dfc-21a1a
38027,b414e-6311e
38028,e9919-6b998
38029,54bdd-1cf4a
38030,92de1-68981
38031,7f207-e074b
38032,2b71d-8b794
38033,a369a-75142
38034,7224c-9886c
38035,11842-e4d06
38036,b141f-adff5
38037,fcf88-62ddc
38038,c79e8-8d6d6
38039,e60f6-edb88
38040,6691a-63794
38041,5154d-121f4
38042,b01dc-113ef
38043,9e8e2-36bff
38044,9814a-41a16
38045,6c10a-0ff15
38046,96c55-bace8
38047,20ce7-d8d23
38048,16bc7-c4d2f
38049,bd23f-d383e
38050,adae1-40577
38051,43bc3-e07d9
38052,b8788-c8c27
38053,514d8-b6118
38054,a5781-18a31
38055,624c0-048c9
38056,876ed-7b870
38057,51018-92695
38058,1954e-6b809
38059,d7e76-3ea34
38060,94517-0a328
38061,3e525-6ad90
38062,02e78-da5ac
38063,d2a0a-a0500
38064,62558-7509e
38065,71ef3-84f8b
38066,e7476-2440b
38067,0072b-87340
38068,ceac0-cc62f
38069,6be19-eba9e
38070,1964d-584d2
38071,4630c-62948
38072,69b07-cd389
38073,3d266-96f2f
38074,2955b-5cc93
38075,edf37-a84be
38076,77355-71dff
38077,05c40-e5b00
38078,daa96-8d22e
38079,c7fd6-23de6
38080,2a301-99736
38081,1831e-a34ea
38082,0448a-a4d18
38083,2ca51-6c359
38084,d39f6-7723b
38085,3c82d-e9271
38086,cab99-98e90
38087,61432-adfa6
38088,4a505-548d4
38089,ba506-c0184
38090,0de46-7244b
38091,3b336-a069a
38092,66a53-4af6b
38093,4bdeb-6d537
38094,30dce-4d962
38095,ccbc7-f745f
38096,14d02-5bcba
38097,330c5-35563
38098,0f39d-47364
38099,f153d-d7c9d
38100,27319-f6dc8
38101,d4079-d59a4
38102,17b85-c89fb
